account_id,step_name,completed,completed_at
acc_000038,create_first_workflow,True,2023-11-05 00:00:00
acc_000038,connect_first_integration,True,2023-11-03 00:00:00
acc_000038,connect_second_integration,True,2023-11-11 00:00:00
acc_000038,invite_team_member,True,2023-11-04 00:00:00
acc_000038,run_first_workflow,True,2023-10-30 00:00:00
acc_000039,create_first_workflow,True,2024-03-05 00:00:00
acc_000039,connect_first_integration,True,2024-02-26 00:00:00
acc_000039,connect_second_integration,True,2024-02-29 00:00:00
acc_000039,invite_team_member,False,
acc_000039,run_first_workflow,True,2024-03-09 00:00:00
acc_000040,create_first_workflow,True,2024-05-06 00:00:00
acc_000040,connect_first_integration,True,2024-05-05 00:00:00
acc_000040,connect_second_integration,False,
acc_000040,invite_team_member,True,2024-05-06 00:00:00
acc_000040,run_first_workflow,True,2024-05-03 00:00:00
acc_000041,create_first_workflow,True,2023-09-23 00:00:00
acc_000041,connect_first_integration,False,
acc_000041,connect_second_integration,False,
acc_000041,invite_team_member,True,2023-09-26 00:00:00
acc_000041,run_first_workflow,True,2023-09-26 00:00:00
acc_000042,create_first_workflow,False,
acc_000042,connect_first_integration,False,
acc_000042,connect_second_integration,True,2024-04-14 00:00:00
acc_000042,invite_team_member,False,
acc_000042,run_first_workflow,True,2024-04-12 00:00:00
acc_000043,create_first_workflow,True,2023-07-04 00:00:00
acc_000043,connect_first_integration,True,2023-07-02 00:00:00
acc_000043,connect_second_integration,True,2023-07-02 00:00:00
acc_000043,invite_team_member,True,2023-07-04 00:00:00
acc_000043,run_first_workflow,True,2023-07-10 00:00:00
acc_000044,create_first_workflow,True,2024-02-13 00:00:00
acc_000044,connect_first_integration,True,2024-02-01 00:00:00
acc_000044,connect_second_integration,False,
acc_000044,invite_team_member,False,
acc_000044,run_first_workflow,True,2024-02-05 00:00:00
acc_000045,create_first_workflow,True,2023-02-13 00:00:00
acc_000045,connect_first_integration,True,2023-02-14 00:00:00
acc_000045,connect_second_integration,False,
acc_000045,invite_team_member,True,2023-02-12 00:00:00
acc_000045,run_first_workflow,True,2023-02-10 00:00:00
acc_000046,create_first_workflow,True,2024-02-17 00:00:00
acc_000046,connect_first_integration,False,
acc_000046,connect_second_integration,False,
acc_000046,invite_team_member,True,2024-02-22 00:00:00
acc_000046,run_first_workflow,True,2024-02-18 00:00:00
acc_000047,create_first_workflow,True,2024-01-20 00:00:00
acc_000047,connect_first_integration,True,2024-01-20 00:00:00
acc_000047,connect_second_integration,False,
acc_000047,invite_team_member,True,2024-01-11 00:00:00
acc_000047,run_first_workflow,True,2024-01-17 00:00:00
acc_000048,create_first_workflow,True,2023-07-14 00:00:00
acc_000048,connect_first_integration,True,2023-07-15 00:00:00
acc_000048,connect_second_integration,False,
acc_000048,invite_team_member,True,2023-07-04 00:00:00
acc_000048,run_first_workflow,False,
acc_000049,create_first_workflow,False,
acc_000049,connect_first_integration,True,2023-03-19 00:00:00
acc_000049,connect_second_integration,False,
acc_000049,invite_team_member,False,
acc_000049,run_first_workflow,True,2023-03-11 00:00:00
acc_000050,create_first_workflow,True,2023-08-05 00:00:00
acc_000050,connect_first_integration,True,2023-08-06 00:00:00
acc_000050,connect_second_integration,True,2023-08-05 00:00:00
acc_000050,invite_team_member,True,2023-08-02 00:00:00
acc_000050,run_first_workflow,True,2023-08-10 00:00:00
acc_000051,create_first_workflow,True,2024-01-28 00:00:00
acc_000051,connect_first_integration,True,2024-02-06 00:00:00
acc_000051,connect_second_integration,False,
acc_000051,invite_team_member,True,2024-02-01 00:00:00
acc_000051,run_first_workflow,True,2024-01-26 00:00:00
acc_000052,create_first_workflow,True,2024-06-07 00:00:00
acc_000052,connect_first_integration,True,2024-06-06 00:00:00
acc_000052,connect_second_integration,True,2024-06-05 00:00:00
acc_000052,invite_team_member,True,2024-06-01 00:00:00
acc_000052,run_first_workflow,False,
acc_000053,create_first_workflow,True,2023-06-15 00:00:00
acc_000053,connect_first_integration,True,2023-06-18 00:00:00
acc_000053,connect_second_integration,True,2023-06-15 00:00:00
acc_000053,invite_team_member,False,
acc_000053,run_first_workflow,False,
acc_000054,create_first_workflow,False,
acc_000054,connect_first_integration,True,2023-09-02 00:00:00
acc_000054,connect_second_integration,False,
acc_000054,invite_team_member,True,2023-09-05 00:00:00
acc_000054,run_first_workflow,True,2023-08-31 00:00:00
acc_000055,create_first_workflow,True,2023-11-29 00:00:00
acc_000055,connect_first_integration,True,2023-12-04 00:00:00
acc_000055,connect_second_integration,True,2023-11-30 00:00:00
acc_000055,invite_team_member,True,2023-12-08 00:00:00
acc_000055,run_first_workflow,False,
acc_000056,create_first_workflow,True,2024-01-28 00:00:00
acc_000056,connect_first_integration,False,
acc_000056,connect_second_integration,True,2024-01-27 00:00:00
acc_000056,invite_team_member,True,2024-02-07 00:00:00
acc_000056,run_first_workflow,True,2024-02-02 00:00:00
acc_000057,create_first_workflow,True,2023-05-17 00:00:00
acc_000057,connect_first_integration,False,
acc_000057,connect_second_integration,False,
acc_000057,invite_team_member,True,2023-05-17 00:00:00
acc_000057,run_first_workflow,False,
acc_000058,create_first_workflow,True,2023-03-21 00:00:00
acc_000058,connect_first_integration,True,2023-03-14 00:00:00
acc_000058,connect_second_integration,False,
acc_000058,invite_team_member,True,2023-03-14 00:00:00
acc_000058,run_first_workflow,True,2023-03-11 00:00:00
acc_000059,create_first_workflow,True,2023-06-26 00:00:00
acc_000059,connect_first_integration,True,2023-07-08 00:00:00
acc_000059,connect_second_integration,False,
acc_000059,invite_team_member,True,2023-07-04 00:00:00
acc_000059,run_first_workflow,True,2023-07-06 00:00:00
acc_000060,create_first_workflow,True,2023-03-24 00:00:00
acc_000060,connect_first_integration,False,
acc_000060,connect_second_integration,False,
acc_000060,invite_team_member,False,
acc_000060,run_first_workflow,True,2023-03-24 00:00:00
acc_000061,create_first_workflow,True,2023-04-12 00:00:00
acc_000061,connect_first_integration,True,2023-04-19 00:00:00
acc_000061,connect_second_integration,True,2023-04-10 00:00:00
acc_000061,invite_team_member,False,
acc_000061,run_first_workflow,True,2023-04-21 00:00:00
acc_000062,create_first_workflow,False,
acc_000062,connect_first_integration,True,2023-03-17 00:00:00
acc_000062,connect_second_integration,True,2023-03-22 00:00:00
acc_000062,invite_team_member,True,2023-03-24 00:00:00
acc_000062,run_first_workflow,True,2023-03-24 00:00:00
acc_000063,create_first_workflow,True,2023-04-08 00:00:00
acc_000063,connect_first_integration,True,2023-04-09 00:00:00
acc_000063,connect_second_integration,True,2023-04-01 00:00:00
acc_000063,invite_team_member,True,2023-03-28 00:00:00
acc_000063,run_first_workflow,True,2023-04-05 00:00:00
acc_000064,create_first_workflow,True,2023-02-08 00:00:00
acc_000064,connect_first_integration,True,2023-01-30 00:00:00
acc_000064,connect_second_integration,True,2023-01-31 00:00:00
acc_000064,invite_team_member,True,2023-01-28 00:00:00
acc_000064,run_first_workflow,True,2023-02-06 00:00:00
acc_000065,create_first_workflow,True,2023-11-02 00:00:00
acc_000065,connect_first_integration,True,2023-10-30 00:00:00
acc_000065,connect_second_integration,True,2023-10-31 00:00:00
acc_000065,invite_team_member,True,2023-10-27 00:00:00
acc_000065,run_first_workflow,True,2023-10-23 00:00:00
acc_000066,create_first_workflow,True,2023-06-12 00:00:00
acc_000066,connect_first_integration,True,2023-06-07 00:00:00
acc_000066,connect_second_integration,True,2023-06-09 00:00:00
acc_000066,invite_team_member,False,
acc_000066,run_first_workflow,True,2023-06-08 00:00:00
acc_000067,create_first_workflow,True,2023-05-23 00:00:00
acc_000067,connect_first_integration,True,2023-05-29 00:00:00
acc_000067,connect_second_integration,False,
acc_000067,invite_team_member,False,
acc_000067,run_first_workflow,True,2023-05-21 00:00:00
acc_000068,create_first_workflow,False,
acc_000068,connect_first_integration,True,2024-01-05 00:00:00
acc_000068,connect_second_integration,True,2023-12-31 00:00:00
acc_000068,invite_team_member,False,
acc_000068,run_first_workflow,True,2023-12-27 00:00:00
acc_000069,create_first_workflow,True,2023-12-26 00:00:00
acc_000069,connect_first_integration,True,2023-12-24 00:00:00
acc_000069,connect_second_integration,False,
acc_000069,invite_team_member,False,
acc_000069,run_first_workflow,True,2023-12-18 00:00:00
acc_000070,create_first_workflow,True,2023-07-04 00:00:00
acc_000070,connect_first_integration,True,2023-06-27 00:00:00
acc_000070,connect_second_integration,True,2023-06-22 00:00:00
acc_000070,invite_team_member,False,
acc_000070,run_first_workflow,False,
acc_000071,create_first_workflow,True,2023-12-30 00:00:00
acc_000071,connect_first_integration,False,
acc_000071,connect_second_integration,False,
acc_000071,invite_team_member,False,
acc_000071,run_first_workflow,True,2023-12-30 00:00:00
acc_000072,create_first_workflow,True,2023-10-27 00:00:00
acc_000072,connect_first_integration,True,2023-10-26 00:00:00
acc_000072,connect_second_integration,True,2023-10-27 00:00:00
acc_000072,invite_team_member,True,2023-10-20 00:00:00
acc_000072,run_first_workflow,True,2023-10-24 00:00:00
acc_000073,create_first_workflow,True,2023-06-30 00:00:00
acc_000073,connect_first_integration,True,2023-07-11 00:00:00
acc_000073,connect_second_integration,False,
acc_000073,invite_team_member,True,2023-07-13 00:00:00
acc_000073,run_first_workflow,True,2023-07-13 00:00:00
acc_000074,create_first_workflow,True,2023-05-14 00:00:00
acc_000074,connect_first_integration,False,
acc_000074,connect_second_integration,True,2023-05-17 00:00:00
acc_000074,invite_team_member,True,2023-05-20 00:00:00
acc_000074,run_first_workflow,False,
acc_000075,create_first_workflow,True,2023-01-18 00:00:00
acc_000075,connect_first_integration,True,2023-01-17 00:00:00
acc_000075,connect_second_integration,True,2023-01-17 00:00:00
acc_000075,invite_team_member,False,
acc_000075,run_first_workflow,True,2023-01-18 00:00:00
acc_000076,create_first_workflow,True,2024-02-24 00:00:00
acc_000076,connect_first_integration,False,
acc_000076,connect_second_integration,False,
acc_000076,invite_team_member,False,
acc_000076,run_first_workflow,True,2024-02-24 00:00:00
acc_000077,create_first_workflow,True,2023-03-11 00:00:00
acc_000077,connect_first_integration,True,2023-03-04 00:00:00
acc_000077,connect_second_integration,True,2023-03-13 00:00:00
acc_000077,invite_team_member,True,2023-03-08 00:00:00
acc_000077,run_first_workflow,True,2023-03-05 00:00:00
acc_000078,create_first_workflow,True,2023-02-04 00:00:00
acc_000078,connect_first_integration,True,2023-01-30 00:00:00
acc_000078,connect_second_integration,False,
acc_000078,invite_team_member,False,
acc_000078,run_first_workflow,False,
acc_000079,create_first_workflow,True,2024-04-01 00:00:00
acc_000079,connect_first_integration,True,2024-03-31 00:00:00
acc_000079,connect_second_integration,False,
acc_000079,invite_team_member,True,2024-03-29 00:00:00
acc_000079,run_first_workflow,True,2024-03-26 00:00:00
acc_000080,create_first_workflow,False,
acc_000080,connect_first_integration,False,
acc_000080,connect_second_integration,False,
acc_000080,invite_team_member,True,2023-03-10 00:00:00
acc_000080,run_first_workflow,True,2023-03-13 00:00:00
acc_000081,create_first_workflow,True,2023-10-19 00:00:00
acc_000081,connect_first_integration,True,2023-10-22 00:00:00
acc_000081,connect_second_integration,False,
acc_000081,invite_team_member,True,2023-10-23 00:00:00
acc_000081,run_first_workflow,True,2023-10-29 00:00:00
acc_000082,create_first_workflow,True,2023-07-24 00:00:00
acc_000082,connect_first_integration,True,2023-07-18 00:00:00
acc_000082,connect_second_integration,False,
acc_000082,invite_team_member,False,
acc_000082,run_first_workflow,True,2023-07-15 00:00:00
acc_000083,create_first_workflow,True,2023-06-15 00:00:00
acc_000083,connect_first_integration,True,2023-06-02 00:00:00
acc_000083,connect_second_integration,True,2023-06-07 00:00:00
acc_000083,invite_team_member,True,2023-06-07 00:00:00
acc_000083,run_first_workflow,True,2023-06-14 00:00:00
acc_000084,create_first_workflow,True,2024-02-10 00:00:00
acc_000084,connect_first_integration,True,2024-02-04 00:00:00
acc_000084,connect_second_integration,True,2024-02-15 00:00:00
acc_000084,invite_team_member,True,2024-02-14 00:00:00
acc_000084,run_first_workflow,False,
acc_000085,create_first_workflow,True,2023-10-13 00:00:00
acc_000085,connect_first_integration,True,2023-10-09 00:00:00
acc_000085,connect_second_integration,True,2023-10-19 00:00:00
acc_000085,invite_team_member,True,2023-10-16 00:00:00
acc_000085,run_first_workflow,True,2023-10-09 00:00:00
acc_000086,create_first_workflow,True,2023-06-11 00:00:00
acc_000086,connect_first_integration,False,
acc_000086,connect_second_integration,True,2023-06-17 00:00:00
acc_000086,invite_team_member,True,2023-06-22 00:00:00
acc_000086,run_first_workflow,True,2023-06-16 00:00:00
acc_000087,create_first_workflow,True,2024-01-09 00:00:00
acc_000087,connect_first_integration,True,2024-01-01 00:00:00
acc_000087,connect_second_integration,True,2024-01-06 00:00:00
acc_000087,invite_team_member,True,2024-01-03 00:00:00
acc_000087,run_first_workflow,True,2024-01-07 00:00:00
acc_000088,create_first_workflow,True,2023-08-30 00:00:00
acc_000088,connect_first_integration,True,2023-08-29 00:00:00
acc_000088,connect_second_integration,False,
acc_000088,invite_team_member,True,2023-08-30 00:00:00
acc_000088,run_first_workflow,True,2023-08-30 00:00:00
acc_000089,create_first_workflow,True,2023-11-15 00:00:00
acc_000089,connect_first_integration,True,2023-11-27 00:00:00
acc_000089,connect_second_integration,False,
acc_000089,invite_team_member,True,2023-11-21 00:00:00
acc_000089,run_first_workflow,True,2023-11-15 00:00:00
acc_000090,create_first_workflow,True,2024-04-01 00:00:00
acc_000090,connect_first_integration,True,2024-04-07 00:00:00
acc_000090,connect_second_integration,False,
acc_000090,invite_team_member,True,2024-04-01 00:00:00
acc_000090,run_first_workflow,True,2024-04-10 00:00:00
acc_000091,create_first_workflow,True,2024-04-30 00:00:00
acc_000091,connect_first_integration,True,2024-05-03 00:00:00
acc_000091,connect_second_integration,False,
acc_000091,invite_team_member,True,2024-04-21 00:00:00
acc_000091,run_first_workflow,True,2024-04-28 00:00:00
acc_000092,create_first_workflow,True,2024-02-26 00:00:00
acc_000092,connect_first_integration,True,2024-02-14 00:00:00
acc_000092,connect_second_integration,True,2024-02-27 00:00:00
acc_000092,invite_team_member,True,2024-02-16 00:00:00
acc_000092,run_first_workflow,True,2024-02-23 00:00:00
acc_000093,create_first_workflow,True,2023-11-02 00:00:00
acc_000093,connect_first_integration,True,2023-11-12 00:00:00
acc_000093,connect_second_integration,True,2023-11-04 00:00:00
acc_000093,invite_team_member,True,2023-11-10 00:00:00
acc_000093,run_first_workflow,True,2023-11-03 00:00:00
acc_000094,create_first_workflow,True,2023-12-06 00:00:00
acc_000094,connect_first_integration,True,2023-12-15 00:00:00
acc_000094,connect_second_integration,False,
acc_000094,invite_team_member,True,2023-12-11 00:00:00
acc_000094,run_first_workflow,True,2023-12-11 00:00:00
acc_000095,create_first_workflow,True,2024-02-03 00:00:00
acc_000095,connect_first_integration,True,2024-02-07 00:00:00
acc_000095,connect_second_integration,False,
acc_000095,invite_team_member,True,2024-01-27 00:00:00
acc_000095,run_first_workflow,False,
acc_000096,create_first_workflow,True,2023-08-23 00:00:00
acc_000096,connect_first_integration,True,2023-08-29 00:00:00
acc_000096,connect_second_integration,True,2023-08-21 00:00:00
acc_000096,invite_team_member,True,2023-08-18 00:00:00
acc_000096,run_first_workflow,True,2023-08-21 00:00:00
acc_000097,create_first_workflow,True,2023-02-01 00:00:00
acc_000097,connect_first_integration,True,2023-02-04 00:00:00
acc_000097,connect_second_integration,True,2023-01-27 00:00:00
acc_000097,invite_team_member,False,
acc_000097,run_first_workflow,False,
acc_000098,create_first_workflow,True,2024-05-21 00:00:00
acc_000098,connect_first_integration,True,2024-05-26 00:00:00
acc_000098,connect_second_integration,False,
acc_000098,invite_team_member,True,2024-05-25 00:00:00
acc_000098,run_first_workflow,True,2024-05-26 00:00:00
acc_000099,create_first_workflow,True,2024-03-05 00:00:00
acc_000099,connect_first_integration,True,2024-02-24 00:00:00
acc_000099,connect_second_integration,True,2024-02-28 00:00:00
acc_000099,invite_team_member,True,2024-02-25 00:00:00
acc_000099,run_first_workflow,True,2024-03-05 00:00:00
acc_000100,create_first_workflow,True,2023-03-29 00:00:00
acc_000100,connect_first_integration,True,2023-04-02 00:00:00
acc_000100,connect_second_integration,True,2023-03-24 00:00:00
acc_000100,invite_team_member,True,2023-03-27 00:00:00
acc_000100,run_first_workflow,True,2023-04-05 00:00:00
acc_000101,create_first_workflow,True,2023-09-10 00:00:00
acc_000101,connect_first_integration,True,2023-09-13 00:00:00
acc_000101,connect_second_integration,True,2023-09-10 00:00:00
acc_000101,invite_team_member,False,
acc_000101,run_first_workflow,True,2023-09-16 00:00:00
acc_000102,create_first_workflow,True,2023-04-18 00:00:00
acc_000102,connect_first_integration,True,2023-04-08 00:00:00
acc_000102,connect_second_integration,True,2023-04-08 00:00:00
acc_000102,invite_team_member,True,2023-04-19 00:00:00
acc_000102,run_first_workflow,True,2023-04-15 00:00:00
acc_000103,create_first_workflow,True,2024-03-17 00:00:00
acc_000103,connect_first_integration,True,2024-03-28 00:00:00
acc_000103,connect_second_integration,False,
acc_000103,invite_team_member,True,2024-03-21 00:00:00
acc_000103,run_first_workflow,True,2024-03-25 00:00:00
acc_000104,create_first_workflow,True,2023-09-07 00:00:00
acc_000104,connect_first_integration,True,2023-09-13 00:00:00
acc_000104,connect_second_integration,True,2023-09-06 00:00:00
acc_000104,invite_team_member,True,2023-09-01 00:00:00
acc_000104,run_first_workflow,True,2023-09-04 00:00:00
acc_000105,create_first_workflow,True,2024-02-07 00:00:00
acc_000105,connect_first_integration,True,2024-02-02 00:00:00
acc_000105,connect_second_integration,True,2024-02-02 00:00:00
acc_000105,invite_team_member,True,2024-01-30 00:00:00
acc_000105,run_first_workflow,True,2024-02-05 00:00:00
acc_000106,create_first_workflow,True,2023-08-06 00:00:00
acc_000106,connect_first_integration,True,2023-08-05 00:00:00
acc_000106,connect_second_integration,True,2023-08-03 00:00:00
acc_000106,invite_team_member,True,2023-08-01 00:00:00
acc_000106,run_first_workflow,True,2023-07-30 00:00:00
acc_000107,create_first_workflow,False,
acc_000107,connect_first_integration,True,2023-12-16 00:00:00
acc_000107,connect_second_integration,False,
acc_000107,invite_team_member,True,2023-12-14 00:00:00
acc_000107,run_first_workflow,False,
acc_000108,create_first_workflow,True,2024-06-02 00:00:00
acc_000108,connect_first_integration,True,2024-06-03 00:00:00
