user_id,account_id,role,country,days_since_last_active
usr_0000048,acc_000029,primary,US,36
usr_0000049,acc_000030,primary,AU,4
usr_0000050,acc_000031,primary,NZ,69
usr_0000051,acc_000032,primary,AU,83
usr_0000052,acc_000032,family_member,NZ,106
usr_0000053,acc_000033,primary,US,37
usr_0000054,acc_000034,primary,AU,5
usr_0000055,acc_000034,family_member,NZ,20
usr_0000056,acc_000035,primary,AU,17
usr_0000057,acc_000035,family_member,NZ,19
usr_0000058,acc_000036,primary,NZ,5
usr_0000059,acc_000036,family_member,NZ,26
usr_0000060,acc_000037,primary,US,17
usr_0000061,acc_000038,primary,US,25
usr_0000062,acc_000038,viewer,NZ,24
usr_0000063,acc_000039,primary,AU,108
usr_0000064,acc_000040,primary,AU,8
usr_0000065,acc_000040,family_member,NZ,38
usr_0000066,acc_000041,primary,US,33
usr_0000067,acc_000042,primary,AU,4
usr_0000068,acc_000043,primary,US,14
usr_0000069,acc_000044,primary,US,0
usr_0000070,acc_000045,primary,AU,93
usr_0000071,acc_000046,primary,AU,32
usr_0000072,acc_000046,viewer,US,60
usr_0000073,acc_000047,primary,AU,27
usr_0000074,acc_000048,primary,AU,4
usr_0000075,acc_000049,primary,AU,22
usr_0000076,acc_000050,primary,NZ,41
usr_0000077,acc_000051,primary,AU,2
usr_0000078,acc_000051,family_member,AU,15
usr_0000079,acc_000052,primary,GB,37
usr_0000080,acc_000053,primary,US,88
usr_0000081,acc_000053,family_member,AU,51
usr_0000082,acc_000054,primary,GB,19
usr_0000083,acc_000055,primary,AU,8
usr_0000084,acc_000056,primary,AU,38
usr_0000085,acc_000056,family_member,GB,10
usr_0000086,acc_000057,primary,NZ,32
usr_0000087,acc_000058,primary,GB,14
usr_0000088,acc_000059,primary,GB,34
usr_0000089,acc_000059,family_member,AU,26
usr_0000090,acc_000060,primary,NZ,31
usr_0000091,acc_000061,primary,AU,13
usr_0000092,acc_000062,primary,GB,56
usr_0000093,acc_000063,primary,NZ,39
usr_0000094,acc_000064,primary,AU,54
usr_0000095,acc_000065,primary,AU,32
usr_0000096,acc_000065,family_member,US,26
usr_0000097,acc_000066,primary,AU,74
usr_0000098,acc_000066,family_member,US,97
usr_0000099,acc_000067,primary,US,51
usr_0000100,acc_000067,family_member,AU,107
usr_0000101,acc_000067,viewer,AU,109
usr_0000102,acc_000067,family_member,US,68
usr_0000103,acc_000068,primary,CA,51
usr_0000104,acc_000069,primary,AU,21
usr_0000105,acc_000069,family_member,AU,7
usr_0000106,acc_000069,family_member,AU,39
usr_0000107,acc_000069,family_member,NZ,6
usr_0000108,acc_000069,family_member,AU,36
usr_0000109,acc_000070,primary,CA,3
usr_0000110,acc_000071,primary,AU,98
usr_0000111,acc_000072,primary,AU,24
usr_0000112,acc_000072,family_member,CA,38
usr_0000113,acc_000073,primary,GB,19
usr_0000114,acc_000074,primary,GB,38
usr_0000115,acc_000075,primary,CA,15
usr_0000116,acc_000075,viewer,US,37
usr_0000117,acc_000076,primary,AU,11
usr_0000118,acc_000077,primary,AU,20
usr_0000119,acc_000078,primary,AU,18
usr_0000120,acc_000078,family_member,AU,25
usr_0000121,acc_000078,family_member,GB,21
usr_0000122,acc_000079,primary,AU,23
usr_0000123,acc_000079,family_member,AU,4
usr_0000124,acc_000079,family_member,GB,3
usr_0000125,acc_000079,family_member,AU,28
usr_0000126,acc_000080,primary,US,5
usr_0000127,acc_000081,primary,GB,6
usr_0000128,acc_000082,primary,CA,39
usr_0000129,acc_000083,primary,US,76
usr_0000130,acc_000083,family_member,AU,70
usr_0000131,acc_000084,primary,AU,27
usr_0000132,acc_000084,viewer,CA,20
usr_0000133,acc_000085,primary,AU,19
usr_0000134,acc_000086,primary,US,35
usr_0000135,acc_000087,primary,NZ,53
usr_0000136,acc_000088,primary,AU,6
usr_0000137,acc_000089,primary,GB,39
usr_0000138,acc_000090,primary,AU,38
usr_0000139,acc_000091,primary,AU,3
usr_0000140,acc_000092,primary,CA,5
usr_0000141,acc_000093,primary,AU,1
usr_0000142,acc_000094,primary,GB,6
usr_0000143,acc_000095,primary,US,24
usr_0000144,acc_000095,family_member,GB,3
usr_0000145,acc_000096,primary,US,97
usr_0000146,acc_000097,primary,US,10
usr_0000147,acc_000098,primary,GB,8
usr_0000148,acc_000099,primary,NZ,25
usr_0000149,acc_000100,primary,GB,26
usr_0000150,acc_000101,primary,US,49
usr_0000151,acc_000102,primary,CA,22
usr_0000152,acc_000102,family_member,GB,24
usr_0000153,acc_000102,family_member,CA,24
usr_0000154,acc_000102,family_member,US,12
usr_0000155,acc_000102,family_member,US,5
usr_0000156,acc_000103,primary,NZ,22
usr_0000157,acc_000104,primary,US,40
usr_0000158,acc_000105,primary,AU,40
usr_0000159,acc_000106,primary,NZ,8
usr_0000160,acc_000106,family_member,AU,12
usr_0000161,acc_000106,family_member,GB,29
usr_0000162,acc_000107,primary,AU,35
usr_0000163,acc_000107,family_member,AU,8
usr_0000164,acc_000108,primary,NZ,35
usr_0000165,acc_000109,primary,US,9
usr_0000166,acc_000110,primary,AU,18
usr_0000167,acc_000111,primary,US,21
usr_0000168,acc_000111,family_member,US,1
usr_0000169,acc_000112,primary,CA,40
usr_0000170,acc_000113,primary,GB,1
usr_0000171,acc_000113,family_member,AU,35
usr_0000172,acc_000114,primary,AU,16
usr_0000173,acc_000115,primary,GB,22
usr_0000174,acc_000116,primary,NZ,16
usr_0000175,acc_000116,viewer,CA,38
usr_0000176,acc_000116,family_member,AU,37
usr_0000177,acc_000116,viewer,NZ,40
usr_0000178,acc_000116,family_member,AU,32
usr_0000179,acc_000117,primary,CA,80
usr_0000180,acc_000118,primary,AU,63
usr_0000181,acc_000119,primary,GB,6
usr_0000182,acc_000120,primary,GB,110
usr_0000183,acc_000120,family_member,AU,47
usr_0000184,acc_000120,family_member,NZ,97
usr_0000185,acc_000120,family_member,AU,78
usr_0000186,acc_000121,primary,AU,4
usr_0000187,acc_000121,family_member,AU,3
usr_0000188,acc_000121,family_member,GB,8
usr_0000189,acc_000122,primary,CA,5
usr_0000190,acc_000123,primary,NZ,12
usr_0000191,acc_000124,primary,NZ,17
usr_0000192,acc_000125,primary,GB,28
usr_0000193,acc_000125,family_member,US,36
usr_0000194,acc_000126,primary,AU,32
usr_0000195,acc_000127,primary,AU,21
usr_0000196,acc_000128,primary,GB,16
usr_0000197,acc_000129,primary,NZ,15
usr_0000198,acc_000129,viewer,AU,36
usr_0000199,acc_000130,primary,US,37
usr_0000200,acc_000130,family_member,GB,29
usr_0000201,acc_000131,primary,AU,76
usr_0000202,acc_000132,primary,NZ,8
usr_0000203,acc_000132,family_member,CA,5
usr_0000204,acc_000133,primary,AU,90
usr_0000205,acc_000133,family_member,AU,102
usr_0000206,acc_000134,primary,AU,14
usr_0000207,acc_000135,primary,AU,31
usr_0000208,acc_000135,family_member,US,32
usr_0000209,acc_000136,primary,NZ,40
usr_0000210,acc_000136,family_member,AU,21
usr_0000211,acc_000137,primary,GB,105
usr_0000212,acc_000138,primary,US,34
usr_0000213,acc_000138,viewer,NZ,10
usr_0000214,acc_000139,primary,US,10
usr_0000215,acc_000140,primary,NZ,44
usr_0000216,acc_000141,primary,AU,9
usr_0000217,acc_000142,primary,AU,35
usr_0000218,acc_000143,primary,NZ,32
usr_0000219,acc_000144,primary,US,98
usr_0000220,acc_000144,family_member,NZ,84
usr_0000221,acc_000145,primary,US,82
usr_0000222,acc_000146,primary,CA,39
usr_0000223,acc_000147,primary,GB,20
usr_0000224,acc_000147,family_member,US,17
usr_0000225,acc_000148,primary,AU,36
usr_0000226,acc_000149,primary,AU,72
usr_0000227,acc_000149,family_member,AU,55
usr_0000228,acc_000149,family_member,US,74
usr_0000229,acc_000149,family_member,US,106
usr_0000230,acc_000149,viewer,NZ,109
usr_0000231,acc_000150,primary,US,98
usr_0000232,acc_000151,primary,CA,5
usr_0000233,acc_000151,family_member,AU,40
usr_0000234,acc_000152,primary,AU,10
usr_0000235,acc_000152,family_member,GB,7
usr_0000236,acc_000153,primary,US,39
usr_0000237,acc_000154,primary,AU,27
usr_0000238,acc_000155,primary,US,64
usr_0000239,acc_000156,primary,US,22
usr_0000240,acc_000157,primary,US,39
usr_0000241,acc_000158,primary,AU,27
usr_0000242,acc_000159,primary,AU,39
usr_0000243,acc_000160,primary,NZ,33
usr_0000244,acc_000161,primary,GB,0
usr_0000245,acc_000162,primary,CA,36
usr_0000246,acc_000163,primary,US,22
usr_0000247,acc_000164,primary,AU,11
usr_0000248,acc_000165,primary,US,25
usr_0000249,acc_000165,viewer,US,5
usr_0000250,acc_000166,primary,NZ,71
usr_0000251,acc_000167,primary,CA,11
usr_0000252,acc_000168,primary,NZ,8
usr_0000253,acc_000169,primary,US,99
usr_0000254,acc_000170,primary,AU,13
usr_0000255,acc_000171,primary,AU,38
usr_0000256,acc_000172,primary,NZ,82
usr_0000257,acc_000172,family_member,US,96
usr_0000258,acc_000173,primary,US,27
usr_0000259,acc_000174,primary,GB,5
usr_0000260,acc_000175,primary,AU,17
usr_0000261,acc_000176,primary,GB,12
usr_0000262,acc_000177,primary,GB,4
usr_0000263,acc_000178,primary,AU,14
usr_0000264,acc_000178,family_member,AU,33
usr_0000265,acc_000179,primary,CA,6
usr_0000266,acc_000179,family_member,AU,17
usr_0000267,acc_000179,family_member,NZ,15
usr_0000268,acc_000179,viewer,US,2
usr_0000269,acc_000179,family_member,CA,17
usr_0000270,acc_000180,primary,US,40
usr_0000271,acc_000180,family_member,US,3
usr_0000272,acc_000181,primary,CA,25
usr_0000273,acc_000181,viewer,US,19
usr_0000274,acc_000181,family_member,US,38
usr_0000275,acc_000182,primary,GB,33
usr_0000276,acc_000183,primary,AU,26
usr_0000277,acc_000183,family_member,GB,9
usr_0000278,acc_000184,primary,AU,2
usr_0000279,acc_000184,family_member,CA,22
usr_0000280,acc_000185,primary,NZ,13
usr_0000281,acc_000186,primary,US,1
usr_0000282,acc_000187,primary,AU,29
usr_0000283,acc_000188,primary,AU,100
usr_0000284,acc_000188,viewer,AU,79
usr_0000285,acc_000189,primary,CA,13
usr_0000286,acc_000189,family_member,US,30
usr_0000287,acc_000190,primary,US,18
usr_0000288,acc_000190,family_member,US,35
usr_0000289,acc_000191,primary,GB,30
usr_0000290,acc_000191,family_member,US,36
usr_0000291,acc_000192,primary,NZ,107
usr_0000292,acc_000193,primary,NZ,29
usr_0000293,acc_000194,primary,AU,23
usr_0000294,acc_000195,primary,US,36
usr_0000295,acc_000196,primary,AU,19
usr_0000296,acc_000196,family_member,AU,10
usr_0000297,acc_000197,primary,GB,84
usr_0000298,acc_000198,primary,US,33
usr_0000299,acc_000198,family_member,US,33
usr_0000300,acc_000198,family_member,NZ,36
usr_0000301,acc_000199,primary,AU,28
usr_0000302,acc_000199,family_member,NZ,20
usr_0000303,acc_000199,family_member,AU,1
usr_0000304,acc_000199,family_member,AU,39
usr_0000305,acc_000199,viewer,US,13
usr_0000306,acc_000200,primary,CA,58
usr_0000307,acc_000200,family_member,US,90
usr_0000308,acc_000201,primary,GB,21
usr_0000309,acc_000202,primary,AU,36
usr_0000310,acc_000203,primary,GB,0
usr_0000311,acc_000203,family_member,GB,39
usr_0000312,acc_000203,family_member,CA,25
usr_0000313,acc_000204,primary,GB,19
usr_0000314,acc_000205,primary,AU,22
usr_0000315,acc_000206,primary,NZ,37
usr_0000316,acc_000207,primary,US,3
usr_0000317,acc_000208,primary,CA,7
usr_0000318,acc_000208,family_member,NZ,29
usr_0000319,acc_000209,primary,US,18
usr_0000320,acc_000210,primary,AU,16
usr_0000321,acc_000211,primary,GB,4
usr_0000322,acc_000212,primary,NZ,34
usr_0000323,acc_000212,family_member,NZ,23
usr_0000324,acc_000213,primary,AU,81
usr_0000325,acc_000213,family_member,US,64
usr_0000326,acc_000214,primary,AU,69
usr_0000327,acc_000214,family_member,NZ,77
usr_0000328,acc_000215,primary,US,39
usr_0000329,acc_000216,primary,GB,60
usr_0000330,acc_000217,primary,AU,34
usr_0000331,acc_000218,primary,AU,23
usr_0000332,acc_000219,primary,GB,32
usr_0000333,acc_000220,primary,US,104
usr_0000334,acc_000221,primary,NZ,22
usr_0000335,acc_000222,primary,AU,31
usr_0000336,acc_000222,family_member,AU,26
usr_0000337,acc_000223,primary,US,33
usr_0000338,acc_000224,primary,US,40
usr_0000339,acc_000224,family_member,AU,26
usr_0000340,acc_000224,family_member,AU,40
usr_0000341,acc_000224,family_member,NZ,1
usr_0000342,acc_000225,primary,GB,25
usr_0000343,acc_000225,viewer,US,28
usr_0000344,acc_000226,primary,US,16
usr_0000345,acc_000227,primary,US,31
usr_0000346,acc_000228,primary,CA,15
usr_0000347,acc_000228,family_member,US,22
usr_0000348,acc_000228,family_member,NZ,2
usr_0000349,acc_000228,family_member,AU,18
usr_0000350,acc_000228,family_member,AU,2
usr_0000351,acc_000229,primary,US,12
usr_0000352,acc_000230,primary,AU,24
usr_0000353,acc_000231,primary,NZ,4
usr_0000354,acc_000232,primary,US,35
usr_0000355,acc_000233,primary,CA,2
usr_0000356,acc_000233,family_member,NZ,17
usr_0000357,acc_000234,primary,AU,34
usr_0000358,acc_000234,family_member,AU,33
usr_0000359,acc_000235,primary,GB,25
usr_0000360,acc_000236,primary,US,7
usr_0000361,acc_000237,primary,GB,37
usr_0000362,acc_000237,family_member,US,35
usr_0000363,acc_000238,primary,AU,28
usr_0000364,acc_000238,family_member,US,12
usr_0000365,acc_000238,family_member,AU,15
usr_0000366,acc_000238,family_member,US,22
usr_0000367,acc_000238,family_member,NZ,2
usr_0000368,acc_000239,primary,AU,29
usr_0000369,acc_000240,primary,US,17
usr_0000370,acc_000241,primary,GB,14
usr_0000371,acc_000241,viewer,US,12
usr_0000372,acc_000241,family_member,AU,12
usr_0000373,acc_000242,primary,GB,89
usr_0000374,acc_000243,primary,AU,19
usr_0000375,acc_000244,primary,AU,39
usr_0000376,acc_000244,family_member,AU,14
usr_0000377,acc_000244,family_member,AU,36
usr_0000378,acc_000244,family_member,CA,4
usr_0000379,acc_000245,primary,CA,96
usr_0000380,acc_000245,family_member,US,31
usr_0000381,acc_000246,primary,US,88
usr_0000382,acc_000247,primary,GB,59
usr_0000383,acc_000248,primary,NZ,76
usr_0000384,acc_000248,family_member,NZ,33
usr_0000385,acc_000249,primary,AU,21
usr_0000386,acc_000250,primary,GB,60
usr_0000387,acc_000250,family_member,CA,105
usr_0000388,acc_000250,family_member,AU,38
usr_0000389,acc_000250,family_member,AU,96
usr_0000390,acc_000250,viewer,AU,43
usr_0000391,acc_000251,primary,CA,8
usr_0000392,acc_000252,primary,AU,4
usr_0000393,acc_000253,primary,GB,20
usr_0000394,acc_000254,primary,CA,5
usr_0000395,acc_000254,family_member,NZ,34
usr_0000396,acc_000255,primary,GB,21
usr_0000397,acc_000256,primary,AU,19
usr_0000398,acc_000257,primary,NZ,20
usr_0000399,acc_000258,primary,US,40
usr_0000400,acc_000258,family_member,US,23
usr_0000401,acc_000259,primary,US,77
usr_0000402,acc_000260,primary,AU,20
usr_0000403,acc_000261,primary,NZ,7
usr_0000404,acc_000262,primary,AU,40
usr_0000405,acc_000262,viewer,NZ,54
usr_0000406,acc_000263,primary,US,32
usr_0000407,acc_000264,primary,AU,3
usr_0000408,acc_000264,viewer,AU,34
usr_0000409,acc_000264,family_member,GB,28
usr_0000410,acc_000265,primary,AU,32
usr_0000411,acc_000265,family_member,GB,17
usr_0000412,acc_000266,primary,AU,5
usr_0000413,acc_000267,primary,AU,8
usr_0000414,acc_000268,primary,AU,39
usr_0000415,acc_000269,primary,AU,12
usr_0000416,acc_000270,primary,CA,17
usr_0000417,acc_000271,primary,AU,6
usr_0000418,acc_000272,primary,NZ,51
usr_0000419,acc_000272,viewer,AU,31
usr_0000420,acc_000273,primary,NZ,32
usr_0000421,acc_000274,primary,CA,25
usr_0000422,acc_000275,primary,AU,91
usr_0000423,acc_000275,family_member,US,83
usr_0000424,acc_000275,family_member,CA,43
usr_0000425,acc_000275,family_member,AU,89
usr_0000426,acc_000275,family_member,AU,77
usr_0000427,acc_000276,primary,US,26
usr_0000428,acc_000277,primary,US,38
usr_0000429,acc_000278,primary,NZ,42
usr_0000430,acc_000279,primary,NZ,18
usr_0000431,acc_000279,viewer,NZ,25
usr_0000432,acc_000280,primary,NZ,6
usr_0000433,acc_000280,viewer,AU,14
usr_0000434,acc_000281,primary,GB,24
usr_0000435,acc_000282,primary,US,21
usr_0000436,acc_000283,primary,AU,39
usr_0000437,acc_000283,family_member,US,37
usr_0000438,acc_000284,primary,AU,25
usr_0000439,acc_000285,primary,US,38
usr_0000440,acc_000286,primary,US,16
usr_0000441,acc_000286,family_member,US,36
usr_0000442,acc_000287,primary,AU,0
usr_0000443,acc_000287,family_member,US,7
usr_0000444,acc_000288,primary,AU,36
usr_0000445,acc_000288,family_member,NZ,77
usr_0000446,acc_000289,primary,AU,12
usr_0000447,acc_000290,primary,AU,37
usr_0000448,acc_000291,primary,AU,29
usr_0000449,acc_000292,primary,CA,21
usr_0000450,acc_000293,primary,AU,38
usr_0000451,acc_000294,primary,US,47
usr_0000452,acc_000294,family_member,AU,51
usr_0000453,acc_000295,primary,AU,8
usr_0000454,acc_000296,primary,NZ,84
usr_0000455,acc_000297,primary,US,35
usr_0000456,acc_000298,primary,US,23
usr_0000457,acc_000298,family_member,GB,9
usr_0000458,acc_000298,viewer,AU,14
usr_0000459,acc_000298,viewer,AU,34
usr_0000460,acc_000298,family_member,AU,19
usr_0000461,acc_000299,primary,AU,0
usr_0000462,acc_000299,family_member,GB,20
usr_0000463,acc_000300,primary,AU,19
usr_0000464,acc_000300,family_member,AU,36
usr_0000465,acc_000301,primary,AU,22
usr_0000466,acc_000302,primary,AU,5
usr_0000467,acc_000302,viewer,AU,5
usr_0000468,acc_000302,family_member,AU,12
usr_0000469,acc_000303,primary,AU,72
usr_0000470,acc_000304,primary,NZ,36
usr_0000471,acc_000304,viewer,GB,21
usr_0000472,acc_000305,primary,NZ,38
usr_0000473,acc_000306,primary,AU,31
usr_0000474,acc_000306,family_member,AU,1
usr_0000475,acc_000306,family_member,NZ,32
usr_0000476,acc_000306,family_member,AU,36
usr_0000477,acc_000306,family_member,AU,24
usr_0000478,acc_000307,primary,AU,25
usr_0000479,acc_000307,viewer,US,40
usr_0000480,acc_000308,primary,AU,13
usr_0000481,acc_000308,family_member,AU,16
usr_0000482,acc_000309,primary,NZ,25
usr_0000483,acc_000309,viewer,GB,27
usr_0000484,acc_000310,primary,AU,24
usr_0000485,acc_000311,primary,AU,19
usr_0000486,acc_000312,primary,US,40
usr_0000487,acc_000312,family_member,US,5
usr_0000488,acc_000313,primary,AU,15
usr_0000489,acc_000313,family_member,NZ,16
usr_0000490,acc_000313,family_member,AU,28
usr_0000491,acc_000313,family_member,GB,31
usr_0000492,acc_000313,family_member,AU,21
usr_0000493,acc_000314,primary,NZ,19
usr_0000494,acc_000315,primary,GB,34
usr_0000495,acc_000316,primary,AU,37
usr_0000496,acc_000317,primary,US,86
usr_0000497,acc_000318,primary,GB,13
usr_0000498,acc_000319,primary,AU,34
usr_0000499,acc_000320,primary,AU,79
usr_0000500,acc_000320,family_member,AU,67
usr_0000501,acc_000321,primary,NZ,36
usr_0000502,acc_000322,primary,US,37
usr_0000503,acc_000322,family_member,AU,30
usr_0000504,acc_000322,family_member,AU,6
usr_0000505,acc_000322,viewer,NZ,36
usr_0000506,acc_000323,primary,AU,87
usr_0000507,acc_000323,family_member,AU,74
usr_0000508,acc_000324,primary,AU,29
usr_0000509,acc_000325,primary,US,36
usr_0000510,acc_000326,primary,AU,9
usr_0000511,acc_000327,primary,AU,36
usr_0000512,acc_000328,primary,AU,94
usr_0000513,acc_000329,primary,NZ,13
usr_0000514,acc_000330,primary,NZ,24
usr_0000515,acc_000330,family_member,AU,26
usr_0000516,acc_000331,primary,US,24
usr_0000517,acc_000331,family_member,CA,11
usr_0000518,acc_000332,primary,AU,4
usr_0000519,acc_000332,family_member,US,26
usr_0000520,acc_000332,family_member,US,39
usr_0000521,acc_000332,family_member,GB,28
usr_0000522,acc_000332,family_member,NZ,23
usr_0000523,acc_000333,primary,NZ,56
usr_0000524,acc_000334,primary,AU,9
usr_0000525,acc_000334,family_member,AU,37
usr_0000526,acc_000334,family_member,AU,28
usr_0000527,acc_000334,viewer,CA,3
usr_0000528,acc_000334,family_member,AU,22
usr_0000529,acc_000335,primary,AU,11
usr_0000530,acc_000335,viewer,NZ,26
usr_0000531,acc_000336,primary,AU,18
usr_0000532,acc_000336,family_member,AU,15
usr_0000533,acc_000336,family_member,NZ,39
usr_0000534,acc_000337,primary,AU,16
usr_0000535,acc_000338,primary,GB,81
usr_0000536,acc_000339,primary,NZ,24
usr_0000537,acc_000340,primary,US,16
usr_0000538,acc_000341,primary,US,25
usr_0000539,acc_000342,primary,AU,8
usr_0000540,acc_000343,primary,GB,34
usr_0000541,acc_000343,family_member,NZ,8
usr_0000542,acc_000343,family_member,AU,32
usr_0000543,acc_000343,family_member,AU,3
usr_0000544,acc_000343,family_member,AU,16
usr_0000545,acc_000344,primary,AU,35
usr_0000546,acc_000345,primary,AU,21
usr_0000547,acc_000345,family_member,US,37
usr_0000548,acc_000345,family_member,US,33
usr_0000549,acc_000345,family_member,AU,23
usr_0000550,acc_000345,family_member,NZ,9
usr_0000551,acc_000346,primary,AU,20
usr_0000552,acc_000346,family_member,CA,19
usr_0000553,acc_000347,primary,GB,21
usr_0000554,acc_000347,family_member,NZ,27
usr_0000555,acc_000348,primary,CA,40
usr_0000556,acc_000349,primary,AU,34
usr_0000557,acc_000350,primary,AU,2
usr_0000558,acc_000351,primary,AU,10
usr_0000559,acc_000352,primary,AU,91
usr_0000560,acc_000353,primary,US,5
usr_0000561,acc_000354,primary,AU,35
usr_0000562,acc_000354,family_member,CA,13
usr_0000563,acc_000354,family_member,NZ,8
usr_0000564,acc_000354,family_member,US,33
usr_0000565,acc_000355,primary,GB,50
usr_0000566,acc_000356,primary,GB,12
usr_0000567,acc_000356,family_member,GB,16
usr_0000568,acc_000357,primary,AU,36
usr_0000569,acc_000357,family_member,GB,36
usr_0000570,acc_000358,primary,AU,36
usr_0000571,acc_000358,family_member,AU,27
usr_0000572,acc_000359,primary,NZ,53
usr_0000573,acc_000359,family_member,AU,90
usr_0000574,acc_000359,family_member,AU,35
usr_0000575,acc_000360,primary,AU,19
usr_0000576,acc_000360,family_member,AU,1
usr_0000577,acc_000361,primary,AU,0
usr_0000578,acc_000362,primary,AU,23
usr_0000579,acc_000362,viewer,AU,4
usr_0000580,acc_000363,primary,AU,109
usr_0000581,acc_000363,viewer,AU,38
usr_0000582,acc_000364,primary,AU,25
usr_0000583,acc_000364,viewer,US,20
usr_0000584,acc_000365,primary,US,32
usr_0000585,acc_000366,primary,AU,10
usr_0000586,acc_000366,family_member,AU,28
usr_0000587,acc_000367,primary,GB,10
usr_0000588,acc_000368,primary,GB,14
usr_0000589,acc_000369,primary,NZ,3
usr_0000590,acc_000369,viewer,AU,21
usr_0000591,acc_000370,primary,AU,12
usr_0000592,acc_000371,primary,CA,32
usr_0000593,acc_000371,family_member,US,15
usr_0000594,acc_000372,primary,NZ,25
usr_0000595,acc_000373,primary,AU,31
usr_0000596,acc_000374,primary,AU,16
usr_0000597,acc_000375,primary,AU,14
usr_0000598,acc_000376,primary,AU,4
usr_0000599,acc_000376,family_member,NZ,21
usr_0000600,acc_000377,primary,US,39
usr_0000601,acc_000378,primary,AU,6
usr_0000602,acc_000379,primary,AU,36
usr_0000603,acc_000379,family_member,US,30
usr_0000604,acc_000380,primary,AU,109
usr_0000605,acc_000381,primary,NZ,4
usr_0000606,acc_000382,primary,GB,7
usr_0000607,acc_000382,family_member,AU,22
usr_0000608,acc_000383,primary,CA,9
usr_0000609,acc_000384,primary,GB,87
usr_0000610,acc_000385,primary,US,36
usr_0000611,acc_000385,family_member,NZ,30
usr_0000612,acc_000385,family_member,GB,37
usr_0000613,acc_000385,family_member,GB,40
usr_0000614,acc_000386,primary,GB,20
usr_0000615,acc_000387,primary,AU,4
usr_0000616,acc_000388,primary,US,38
usr_0000617,acc_000388,family_member,AU,38
usr_0000618,acc_000388,family_member,AU,29
usr_0000619,acc_000389,primary,AU,29
usr_0000620,acc_000390,primary,GB,19
usr_0000621,acc_000391,primary,GB,101
usr_0000622,acc_000391,viewer,AU,104
usr_0000623,acc_000392,primary,AU,24
usr_0000624,acc_000393,primary,AU,106
usr_0000625,acc_000394,primary,AU,4
usr_0000626,acc_000395,primary,AU,28
usr_0000627,acc_000395,viewer,US,27
usr_0000628,acc_000396,primary,NZ,89
usr_0000629,acc_000397,primary,AU,19
usr_0000630,acc_000397,family_member,GB,40
usr_0000631,acc_000398,primary,GB,39
usr_0000632,acc_000398,family_member,US,10
usr_0000633,acc_000399,primary,NZ,76
usr_0000634,acc_000399,family_member,US,81
usr_0000635,acc_000399,viewer,GB,58
usr_0000636,acc_000399,viewer,GB,35
usr_0000637,acc_000399,family_member,AU,103
usr_0000638,acc_000400,primary,CA,17
usr_0000639,acc_000401,primary,US,1
usr_0000640,acc_000402,primary,NZ,18
usr_0000641,acc_000403,primary,US,36
usr_0000642,acc_000403,family_member,AU,102
usr_0000643,acc_000404,primary,AU,38
usr_0000644,acc_000405,primary,AU,30
usr_0000645,acc_000405,family_member,GB,18
usr_0000646,acc_000406,primary,US,24
usr_0000647,acc_000406,viewer,AU,8
usr_0000648,acc_000407,primary,AU,38
usr_0000649,acc_000407,family_member,US,26
usr_0000650,acc_000408,primary,AU,14
usr_0000651,acc_000409,primary,CA,17
usr_0000652,acc_000410,primary,CA,110
usr_0000653,acc_000411,primary,AU,21
usr_0000654,acc_000412,primary,CA,6
