account_id,step_name,completed,completed_at
acc_000012,complete_taste_profile,True,2022-10-16 00:00:00
acc_000012,save_first_recipe,False,
acc_000012,create_first_meal_plan,True,2022-10-24 00:00:00
acc_000012,generate_grocery_list,True,2022-10-26 00:00:00
acc_000012,invite_family_member,False,
acc_000013,complete_taste_profile,False,
acc_000013,save_first_recipe,True,2023-06-09 00:00:00
acc_000013,create_first_meal_plan,True,2023-06-15 00:00:00
acc_000013,generate_grocery_list,True,2023-06-17 00:00:00
acc_000013,invite_family_member,True,2023-06-17 00:00:00
acc_000014,complete_taste_profile,True,2024-02-19 00:00:00
acc_000014,save_first_recipe,False,
acc_000014,create_first_meal_plan,True,2024-02-23 00:00:00
acc_000014,generate_grocery_list,False,
acc_000014,invite_family_member,True,2024-02-16 00:00:00
acc_000015,complete_taste_profile,True,2022-10-28 00:00:00
acc_000015,save_first_recipe,True,2022-11-09 00:00:00
acc_000015,create_first_meal_plan,False,
acc_000015,generate_grocery_list,False,
acc_000015,invite_family_member,False,
acc_000016,complete_taste_profile,False,
acc_000016,save_first_recipe,True,2022-12-15 00:00:00
acc_000016,create_first_meal_plan,False,
acc_000016,generate_grocery_list,False,
acc_000016,invite_family_member,False,
acc_000017,complete_taste_profile,False,
acc_000017,save_first_recipe,True,2023-08-25 00:00:00
acc_000017,create_first_meal_plan,True,2023-09-07 00:00:00
acc_000017,generate_grocery_list,False,
acc_000017,invite_family_member,False,
acc_000018,complete_taste_profile,False,
acc_000018,save_first_recipe,True,2023-10-23 00:00:00
acc_000018,create_first_meal_plan,True,2023-10-14 00:00:00
acc_000018,generate_grocery_list,False,
acc_000018,invite_family_member,False,
acc_000019,complete_taste_profile,False,
acc_000019,save_first_recipe,True,2022-11-10 00:00:00
acc_000019,create_first_meal_plan,False,
acc_000019,generate_grocery_list,True,2022-10-30 00:00:00
acc_000019,invite_family_member,True,2022-11-08 00:00:00
acc_000020,complete_taste_profile,False,
acc_000020,save_first_recipe,True,2023-01-11 00:00:00
acc_000020,create_first_meal_plan,False,
acc_000020,generate_grocery_list,False,
acc_000020,invite_family_member,True,2023-01-05 00:00:00
acc_000021,complete_taste_profile,False,
acc_000021,save_first_recipe,True,2024-02-06 00:00:00
acc_000021,create_first_meal_plan,False,
acc_000021,generate_grocery_list,False,
acc_000021,invite_family_member,False,
acc_000022,complete_taste_profile,False,
acc_000022,save_first_recipe,True,2024-04-20 00:00:00
acc_000022,create_first_meal_plan,True,2024-04-14 00:00:00
acc_000022,generate_grocery_list,False,
acc_000022,invite_family_member,True,2024-04-20 00:00:00
acc_000023,complete_taste_profile,True,2024-04-30 00:00:00
acc_000023,save_first_recipe,True,2024-04-26 00:00:00
acc_000023,create_first_meal_plan,False,
acc_000023,generate_grocery_list,True,2024-04-26 00:00:00
acc_000023,invite_family_member,True,2024-05-01 00:00:00
acc_000024,complete_taste_profile,True,2023-02-06 00:00:00
acc_000024,save_first_recipe,True,2023-02-14 00:00:00
acc_000024,create_first_meal_plan,True,2023-02-07 00:00:00
acc_000024,generate_grocery_list,True,2023-02-13 00:00:00
acc_000024,invite_family_member,False,
acc_000025,complete_taste_profile,True,2023-06-15 00:00:00
acc_000025,save_first_recipe,True,2023-06-19 00:00:00
acc_000025,create_first_meal_plan,True,2023-06-17 00:00:00
acc_000025,generate_grocery_list,False,
acc_000025,invite_family_member,False,
acc_000026,complete_taste_profile,False,
acc_000026,save_first_recipe,True,2024-01-22 00:00:00
acc_000026,create_first_meal_plan,False,
acc_000026,generate_grocery_list,True,2024-01-27 00:00:00
acc_000026,invite_family_member,False,
acc_000027,complete_taste_profile,True,2023-07-07 00:00:00
acc_000027,save_first_recipe,False,
acc_000027,create_first_meal_plan,False,
acc_000027,generate_grocery_list,False,
acc_000027,invite_family_member,False,
acc_000028,complete_taste_profile,False,
acc_000028,save_first_recipe,True,2023-11-27 00:00:00
acc_000028,create_first_meal_plan,True,2023-11-23 00:00:00
acc_000028,generate_grocery_list,True,2023-11-29 00:00:00
acc_000028,invite_family_member,False,
acc_000029,complete_taste_profile,True,2023-12-07 00:00:00
acc_000029,save_first_recipe,False,
acc_000029,create_first_meal_plan,True,2023-11-29 00:00:00
acc_000029,generate_grocery_list,False,
acc_000029,invite_family_member,True,2023-12-08 00:00:00
acc_000030,complete_taste_profile,False,
acc_000030,save_first_recipe,True,2024-03-05 00:00:00
acc_000030,create_first_meal_plan,True,2024-03-05 00:00:00
acc_000030,generate_grocery_list,True,2024-03-15 00:00:00
acc_000030,invite_family_member,False,
acc_000031,complete_taste_profile,False,
acc_000031,save_first_recipe,True,2023-02-10 00:00:00
acc_000031,create_first_meal_plan,False,
acc_000031,generate_grocery_list,True,2023-02-08 00:00:00
acc_000031,invite_family_member,False,
acc_000032,complete_taste_profile,False,
acc_000032,save_first_recipe,True,2022-11-13 00:00:00
acc_000032,create_first_meal_plan,False,
acc_000032,generate_grocery_list,False,
acc_000032,invite_family_member,True,2022-11-10 00:00:00
acc_000033,complete_taste_profile,True,2023-07-02 00:00:00
acc_000033,save_first_recipe,True,2023-07-05 00:00:00
acc_000033,create_first_meal_plan,True,2023-06-26 00:00:00
acc_000033,generate_grocery_list,True,2023-07-04 00:00:00
acc_000033,invite_family_member,True,2023-06-29 00:00:00
acc_000034,complete_taste_profile,True,2022-10-05 00:00:00
acc_000034,save_first_recipe,True,2022-10-02 00:00:00
acc_000034,create_first_meal_plan,True,2022-10-04 00:00:00
acc_000034,generate_grocery_list,False,
acc_000034,invite_family_member,True,2022-10-10 00:00:00
acc_000035,complete_taste_profile,True,2023-01-10 00:00:00
acc_000035,save_first_recipe,True,2023-01-06 00:00:00
acc_000035,create_first_meal_plan,True,2023-01-16 00:00:00
acc_000035,generate_grocery_list,False,
acc_000035,invite_family_member,True,2023-01-19 00:00:00
acc_000036,complete_taste_profile,True,2024-03-03 00:00:00
acc_000036,save_first_recipe,True,2024-02-28 00:00:00
acc_000036,create_first_meal_plan,True,2024-02-28 00:00:00
acc_000036,generate_grocery_list,False,
acc_000036,invite_family_member,True,2024-03-03 00:00:00
acc_000037,complete_taste_profile,True,2024-05-07 00:00:00
acc_000037,save_first_recipe,False,
acc_000037,create_first_meal_plan,True,2024-05-08 00:00:00
acc_000037,generate_grocery_list,True,2024-05-01 00:00:00
acc_000037,invite_family_member,False,
acc_000038,complete_taste_profile,True,2023-10-14 00:00:00
acc_000038,save_first_recipe,True,2023-10-18 00:00:00
acc_000038,create_first_meal_plan,False,
acc_000038,generate_grocery_list,True,2023-10-11 00:00:00
acc_000038,invite_family_member,False,
acc_000039,complete_taste_profile,False,
acc_000039,save_first_recipe,False,
acc_000039,create_first_meal_plan,False,
acc_000039,generate_grocery_list,True,2023-05-08 00:00:00
acc_000039,invite_family_member,False,
acc_000040,complete_taste_profile,True,2022-07-25 00:00:00
acc_000040,save_first_recipe,False,
acc_000040,create_first_meal_plan,False,
acc_000040,generate_grocery_list,True,2022-07-25 00:00:00
acc_000040,invite_family_member,False,
acc_000041,complete_taste_profile,True,2023-08-17 00:00:00
acc_000041,save_first_recipe,True,2023-08-16 00:00:00
acc_000041,create_first_meal_plan,False,
acc_000041,generate_grocery_list,False,
acc_000041,invite_family_member,True,2023-08-20 00:00:00
acc_000042,complete_taste_profile,True,2022-07-09 00:00:00
acc_000042,save_first_recipe,True,2022-07-14 00:00:00
acc_000042,create_first_meal_plan,True,2022-07-13 00:00:00
acc_000042,generate_grocery_list,False,
acc_000042,invite_family_member,False,
acc_000043,complete_taste_profile,False,
acc_000043,save_first_recipe,True,2023-03-30 00:00:00
acc_000043,create_first_meal_plan,True,2023-04-09 00:00:00
acc_000043,generate_grocery_list,True,2023-04-04 00:00:00
acc_000043,invite_family_member,False,
acc_000044,complete_taste_profile,True,2023-03-10 00:00:00
acc_000044,save_first_recipe,True,2023-03-10 00:00:00
acc_000044,create_first_meal_plan,True,2023-03-13 00:00:00
acc_000044,generate_grocery_list,False,
acc_000044,invite_family_member,False,
acc_000045,complete_taste_profile,True,2023-01-14 00:00:00
acc_000045,save_first_recipe,False,
acc_000045,create_first_meal_plan,False,
acc_000045,generate_grocery_list,True,2023-01-14 00:00:00
acc_000045,invite_family_member,True,2023-01-21 00:00:00
acc_000046,complete_taste_profile,False,
acc_000046,save_first_recipe,True,2023-08-01 00:00:00
acc_000046,create_first_meal_plan,False,
acc_000046,generate_grocery_list,True,2023-07-25 00:00:00
acc_000046,invite_family_member,True,2023-07-26 00:00:00
acc_000047,complete_taste_profile,False,
acc_000047,save_first_recipe,True,2023-01-06 00:00:00
acc_000047,create_first_meal_plan,True,2023-01-09 00:00:00
acc_000047,generate_grocery_list,False,
acc_000047,invite_family_member,False,
acc_000048,complete_taste_profile,True,2023-02-14 00:00:00
acc_000048,save_first_recipe,True,2023-02-14 00:00:00
acc_000048,create_first_meal_plan,True,2023-02-22 00:00:00
acc_000048,generate_grocery_list,True,2023-02-20 00:00:00
acc_000048,invite_family_member,False,
acc_000049,complete_taste_profile,True,2023-12-19 00:00:00
acc_000049,save_first_recipe,False,
acc_000049,create_first_meal_plan,True,2023-12-11 00:00:00
acc_000049,generate_grocery_list,False,
acc_000049,invite_family_member,False,
acc_000050,complete_taste_profile,True,2022-09-27 00:00:00
acc_000050,save_first_recipe,True,2022-09-30 00:00:00
acc_000050,create_first_meal_plan,False,
acc_000050,generate_grocery_list,False,
acc_000050,invite_family_member,True,2022-09-30 00:00:00
acc_000051,complete_taste_profile,True,2023-01-30 00:00:00
acc_000051,save_first_recipe,True,2023-02-06 00:00:00
acc_000051,create_first_meal_plan,False,
acc_000051,generate_grocery_list,True,2023-02-06 00:00:00
acc_000051,invite_family_member,False,
acc_000052,complete_taste_profile,False,
acc_000052,save_first_recipe,False,
acc_000052,create_first_meal_plan,False,
acc_000052,generate_grocery_list,False,
acc_000052,invite_family_member,False,
acc_000053,complete_taste_profile,False,
acc_000053,save_first_recipe,True,2023-03-05 00:00:00
acc_000053,create_first_meal_plan,False,
acc_000053,generate_grocery_list,True,2023-03-08 00:00:00
acc_000053,invite_family_member,True,2023-03-03 00:00:00
acc_000054,complete_taste_profile,False,
acc_000054,save_first_recipe,True,2023-02-09 00:00:00
acc_000054,create_first_meal_plan,True,2023-02-16 00:00:00
acc_000054,generate_grocery_list,False,
acc_000054,invite_family_member,False,
acc_000055,complete_taste_profile,True,2023-02-26 00:00:00
acc_000055,save_first_recipe,True,2023-03-05 00:00:00
acc_000055,create_first_meal_plan,True,2023-03-04 00:00:00
acc_000055,generate_grocery_list,False,
acc_000055,invite_family_member,False,
acc_000056,complete_taste_profile,True,2023-03-29 00:00:00
acc_000056,save_first_recipe,False,
acc_000056,create_first_meal_plan,True,2023-03-31 00:00:00
acc_000056,generate_grocery_list,True,2023-04-03 00:00:00
acc_000056,invite_family_member,False,
acc_000057,complete_taste_profile,True,2023-12-26 00:00:00
acc_000057,save_first_recipe,True,2023-12-24 00:00:00
acc_000057,create_first_meal_plan,True,2024-01-05 00:00:00
acc_000057,generate_grocery_list,False,
acc_000057,invite_family_member,False,
acc_000058,complete_taste_profile,True,2022-10-08 00:00:00
acc_000058,save_first_recipe,True,2022-10-16 00:00:00
acc_000058,create_first_meal_plan,True,2022-10-08 00:00:00
acc_000058,generate_grocery_list,False,
acc_000058,invite_family_member,False,
acc_000059,complete_taste_profile,False,
acc_000059,save_first_recipe,True,2023-04-08 00:00:00
acc_000059,create_first_meal_plan,True,2023-03-27 00:00:00
acc_000059,generate_grocery_list,False,
acc_000059,invite_family_member,True,2023-04-03 00:00:00
acc_000060,complete_taste_profile,False,
acc_000060,save_first_recipe,True,2023-02-23 00:00:00
acc_000060,create_first_meal_plan,True,2023-02-28 00:00:00
acc_000060,generate_grocery_list,False,
acc_000060,invite_family_member,True,2023-03-06 00:00:00
acc_000061,complete_taste_profile,False,
acc_000061,save_first_recipe,True,2024-03-11 00:00:00
acc_000061,create_first_meal_plan,False,
acc_000061,generate_grocery_list,False,
acc_000061,invite_family_member,True,2024-03-08 00:00:00
acc_000062,complete_taste_profile,False,
acc_000062,save_first_recipe,True,2024-02-24 00:00:00
acc_000062,create_first_meal_plan,False,
acc_000062,generate_grocery_list,True,2024-02-20 00:00:00
acc_000062,invite_family_member,True,2024-02-16 00:00:00
acc_000063,complete_taste_profile,True,2022-10-29 00:00:00
acc_000063,save_first_recipe,True,2022-10-28 00:00:00
acc_000063,create_first_meal_plan,False,
acc_000063,generate_grocery_list,False,
acc_000063,invite_family_member,False,
acc_000064,complete_taste_profile,False,
acc_000064,save_first_recipe,True,2024-05-15 00:00:00
acc_000064,create_first_meal_plan,False,
acc_000064,generate_grocery_list,False,
acc_000064,invite_family_member,False,
acc_000065,complete_taste_profile,True,2024-02-11 00:00:00
acc_000065,save_first_recipe,False,
acc_000065,create_first_meal_plan,True,2024-01-31 00:00:00
acc_000065,generate_grocery_list,True,2024-01-31 00:00:00
acc_000065,invite_family_member,True,2024-02-04 00:00:00
acc_000066,complete_taste_profile,True,2023-10-10 00:00:00
acc_000066,save_first_recipe,True,2023-09-28 00:00:00
acc_000066,create_first_meal_plan,False,
acc_000066,generate_grocery_list,True,2023-10-01 00:00:00
acc_000066,invite_family_member,False,
acc_000067,complete_taste_profile,True,2022-10-17 00:00:00
acc_000067,save_first_recipe,True,2022-10-05 00:00:00
acc_000067,create_first_meal_plan,False,
acc_000067,generate_grocery_list,True,2022-10-17 00:00:00
acc_000067,invite_family_member,True,2022-10-16 00:00:00
acc_000068,complete_taste_profile,False,
acc_000068,save_first_recipe,True,2023-01-23 00:00:00
acc_000068,create_first_meal_plan,False,
acc_000068,generate_grocery_list,False,
acc_000068,invite_family_member,False,
acc_000069,complete_taste_profile,False,
acc_000069,save_first_recipe,True,2024-05-07 00:00:00
acc_000069,create_first_meal_plan,True,2024-05-17 00:00:00
acc_000069,generate_grocery_list,False,
acc_000069,invite_family_member,True,2024-05-16 00:00:00
acc_000070,complete_taste_profile,False,
acc_000070,save_first_recipe,True,2022-09-16 00:00:00
acc_000070,create_first_meal_plan,True,2022-09-15 00:00:00
acc_000070,generate_grocery_list,True,2022-09-07 00:00:00
acc_000070,invite_family_member,True,2022-09-14 00:00:00
acc_000071,complete_taste_profile,False,
acc_000071,save_first_recipe,True,2023-05-11 00:00:00
acc_000071,create_first_meal_plan,False,
acc_000071,generate_grocery_list,False,
acc_000071,invite_family_member,True,2023-05-10 00:00:00
acc_000072,complete_taste_profile,True,2022-06-14 00:00:00
acc_000072,save_first_recipe,True,2022-06-20 00:00:00
acc_000072,create_first_meal_plan,True,2022-06-16 00:00:00
acc_000072,generate_grocery_list,True,2022-06-21 00:00:00
acc_000072,invite_family_member,True,2022-06-20 00:00:00
acc_000073,complete_taste_profile,False,
acc_000073,save_first_recipe,True,2023-02-15 00:00:00
acc_000073,create_first_meal_plan,True,2023-02-18 00:00:00
acc_000073,generate_grocery_list,True,2023-02-16 00:00:00
acc_000073,invite_family_member,False,
acc_000074,complete_taste_profile,True,2023-09-24 00:00:00
acc_000074,save_first_recipe,True,2023-10-01 00:00:00
acc_000074,create_first_meal_plan,False,
acc_000074,generate_grocery_list,True,2023-09-24 00:00:00
acc_000074,invite_family_member,True,2023-09-30 00:00:00
acc_000075,complete_taste_profile,True,2023-09-27 00:00:00
acc_000075,save_first_recipe,True,2023-09-28 00:00:00
acc_000075,create_first_meal_plan,True,2023-10-02 00:00:00
acc_000075,generate_grocery_list,False,
acc_000075,invite_family_member,False,
acc_000076,complete_taste_profile,True,2022-07-25 00:00:00
acc_000076,save_first_recipe,True,2022-07-21 00:00:00
acc_000076,create_first_meal_plan,False,
acc_000076,generate_grocery_list,True,2022-07-25 00:00:00
acc_000076,invite_family_member,False,
acc_000077,complete_taste_profile,False,
acc_000077,save_first_recipe,True,2023-08-24 00:00:00
acc_000077,create_first_meal_plan,False,
acc_000077,generate_grocery_list,False,
acc_000077,invite_family_member,False,
acc_000078,complete_taste_profile,True,2023-10-16 00:00:00
acc_000078,save_first_recipe,True,2023-10-20 00:00:00
acc_000078,create_first_meal_plan,False,
acc_000078,generate_grocery_list,False,
acc_000078,invite_family_member,True,2023-10-25 00:00:00
acc_000079,complete_taste_profile,True,2024-02-22 00:00:00
acc_000079,save_first_recipe,True,2024-03-02 00:00:00
acc_000079,create_first_meal_plan,True,2024-02-22 00:00:00
acc_000079,generate_grocery_list,False,
acc_000079,invite_family_member,True,2024-02-26 00:00:00
acc_000080,complete_taste_profile,False,
acc_000080,save_first_recipe,True,2024-04-03 00:00:00
acc_000080,create_first_meal_plan,True,2024-04-09 00:00:00
acc_000080,generate_grocery_list,False,
acc_000080,invite_family_member,False,
acc_000081,complete_taste_profile,True,2023-10-14 00:00:00
acc_000081,save_first_recipe,True,2023-10-04 00:00:00
acc_000081,create_first_meal_plan,False,
acc_000081,generate_grocery_list,False,
acc_000081,invite_family_member,False,
acc_000082,complete_taste_profile,True,2023-05-30 00:00:00
acc_000082,save_first_recipe,True,2023-05-27 00:00:00
acc_000082,create_first_meal_plan,True,2023-05-25 00:00:00
acc_000082,generate_grocery_list,False,
acc_000082,invite_family_member,False,
acc_000083,complete_taste_profile,True,2023-05-16 00:00:00
acc_000083,save_first_recipe,False,
acc_000083,create_first_meal_plan,False,
acc_000083,generate_grocery_list,True,2023-05-18 00:00:00
acc_000083,invite_family_member,True,2023-05-19 00:00:00
acc_000084,complete_taste_profile,True,2023-10-14 00:00:00
acc_000084,save_first_recipe,True,2023-10-15 00:00:00
acc_000084,create_first_meal_plan,True,2023-10-19 00:00:00
acc_000084,generate_grocery_list,False,
acc_000084,invite_family_member,True,2023-10-23 00:00:00
acc_000085,complete_taste_profile,True,2023-09-08 00:00:00
acc_000085,save_first_recipe,True,2023-09-14 00:00:00
acc_000085,create_first_meal_plan,False,
acc_000085,generate_grocery_list,False,
acc_000085,invite_family_member,False,
acc_000086,complete_taste_profile,False,
acc_000086,save_first_recipe,True,2024-03-10 00:00:00
acc_000086,create_first_meal_plan,True,2024-03-02 00:00:00
acc_000086,generate_grocery_list,False,
acc_000086,invite_family_member,False,
acc_000087,complete_taste_profile,True,2023-05-24 00:00:00
acc_000087,save_first_recipe,True,2023-05-19 00:00:00
acc_000087,create_first_meal_plan,False,
acc_000087,generate_grocery_list,False,
acc_000087,invite_family_member,False,
acc_000088,complete_taste_profile,True,2023-06-08 00:00:00
acc_000088,save_first_recipe,True,2023-06-06 00:00:00
acc_000088,create_first_meal_plan,False,
acc_000088,generate_grocery_list,True,2023-06-07 00:00:00
acc_000088,invite_family_member,True,2023-06-05 00:00:00
acc_000089,complete_taste_profile,True,2022-08-21 00:00:00
acc_000089,save_first_recipe,True,2022-08-19 00:00:00
acc_000089,create_first_meal_plan,True,2022-08-25 00:00:00
acc_000089,generate_grocery_list,False,
acc_000089,invite_family_member,False,
acc_000090,complete_taste_profile,True,2023-08-24 00:00:00
acc_000090,save_first_recipe,True,2023-08-24 00:00:00
acc_000090,create_first_meal_plan,True,2023-08-25 00:00:00
acc_000090,generate_grocery_list,True,2023-08-21 00:00:00
acc_000090,invite_family_member,False,
acc_000091,complete_taste_profile,False,
acc_000091,save_first_recipe,True,2023-04-30 00:00:00
acc_000091,create_first_meal_plan,True,2023-05-02 00:00:00
acc_000091,generate_grocery_list,True,2023-05-02 00:00:00
acc_000091,invite_family_member,False,
acc_000092,complete_taste_profile,True,2023-06-16 00:00:00
acc_000092,save_first_recipe,True,2023-06-12 00:00:00
acc_000092,create_first_meal_plan,True,2023-06-04 00:00:00
acc_000092,generate_grocery_list,True,2023-06-11 00:00:00
acc_000092,invite_family_member,False,
acc_000093,complete_taste_profile,True,2022-08-25 00:00:00
acc_000093,save_first_recipe,True,2022-08-18 00:00:00
acc_000093,create_first_meal_plan,True,2022-08-25 00:00:00
acc_000093,generate_grocery_list,True,2022-08-13 00:00:00
acc_000093,invite_family_member,False,
acc_000094,complete_taste_profile,False,
acc_000094,save_first_recipe,True,2022-07-23 00:00:00
acc_000094,create_first_meal_plan,True,2022-07-20 00:00:00
acc_000094,generate_grocery_list,True,2022-07-22 00:00:00
acc_000094,invite_family_member,True,2022-07-23 00:00:00
acc_000095,complete_taste_profile,True,2022-06-30 00:00:00
acc_000095,save_first_recipe,True,2022-06-27 00:00:00
acc_000095,create_first_meal_plan,False,
acc_000095,generate_grocery_list,True,2022-06-30 00:00:00
acc_000095,invite_family_member,False,
acc_000096,complete_taste_profile,True,2024-02-14 00:00:00
acc_000096,save_first_recipe,True,2024-02-05 00:00:00
acc_000096,create_first_meal_plan,False,
acc_000096,generate_grocery_list,False,
acc_000096,invite_family_member,False,
acc_000097,complete_taste_profile,True,2023-03-06 00:00:00
acc_000097,save_first_recipe,True,2023-03-07 00:00:00
acc_000097,create_first_meal_plan,True,2023-03-07 00:00:00
acc_000097,generate_grocery_list,True,2023-02-28 00:00:00
acc_000097,invite_family_member,False,
acc_000098,complete_taste_profile,True,2023-11-08 00:00:00
acc_000098,save_first_recipe,True,2023-11-07 00:00:00
acc_000098,create_first_meal_plan,False,
acc_000098,generate_grocery_list,False,
acc_000098,invite_family_member,False,
acc_000099,complete_taste_profile,False,
acc_000099,save_first_recipe,True,2023-05-11 00:00:00
acc_000099,create_first_meal_plan,False,
acc_000099,generate_grocery_list,True,2023-05-14 00:00:00
acc_000099,invite_family_member,False,
acc_000100,complete_taste_profile,False,
acc_000100,save_first_recipe,True,2024-04-24 00:00:00
acc_000100,create_first_meal_plan,True,2024-04-22 00:00:00
acc_000100,generate_grocery_list,False,
acc_000100,invite_family_member,True,2024-04-29 00:00:00
acc_000101,complete_taste_profile,True,2023-08-02 00:00:00
acc_000101,save_first_recipe,True,2023-07-30 00:00:00
acc_000101,create_first_meal_plan,False,
acc_000101,generate_grocery_list,False,
acc_000101,invite_family_member,False,
acc_000102,complete_taste_profile,True,2023-09-26 00:00:00
acc_000102,save_first_recipe,True,2023-09-29 00:00:00
acc_000102,create_first_meal_plan,True,2023-09-29 00:00:00
acc_000102,generate_grocery_list,False,
acc_000102,invite_family_member,True,2023-10-02 00:00:00
acc_000103,complete_taste_profile,False,
acc_000103,save_first_recipe,True,2023-05-30 00:00:00
acc_000103,create_first_meal_plan,True,2023-06-03 00:00:00
acc_000103,generate_grocery_list,False,
acc_000103,invite_family_member,False,
acc_000104,complete_taste_profile,True,2023-05-12 00:00:00
acc_000104,save_first_recipe,True,2023-05-13 00:00:00
acc_000104,create_first_meal_plan,False,
acc_000104,generate_grocery_list,True,2023-05-09 00:00:00
acc_000104,invite_family_member,False,
acc_000105,complete_taste_profile,False,
acc_000105,save_first_recipe,True,2022-06-22 00:00:00
acc_000105,create_first_meal_plan,False,
acc_000105,generate_grocery_list,False,
acc_000105,invite_family_member,False,
acc_000106,complete_taste_profile,True,2022-11-13 00:00:00
acc_000106,save_first_recipe,True,2022-11-12 00:00:00
acc_000106,create_first_meal_plan,False,
acc_000106,generate_grocery_list,False,
acc_000106,invite_family_member,True,2022-11-11 00:00:00
acc_000107,complete_taste_profile,True,2023-06-13 00:00:00
acc_000107,save_first_recipe,True,2023-06-15 00:00:00
acc_000107,create_first_meal_plan,False,
acc_000107,generate_grocery_list,True,2023-06-08 00:00:00
acc_000107,invite_family_member,False,
acc_000108,complete_taste_profile,False,
acc_000108,save_first_recipe,False,
acc_000108,create_first_meal_plan,True,2023-07-16 00:00:00
acc_000108,generate_grocery_list,False,
acc_000108,invite_family_member,False,
acc_000109,complete_taste_profile,True,2023-03-31 00:00:00
acc_000109,save_first_recipe,False,
acc_000109,create_first_meal_plan,True,2023-04-04 00:00:00
acc_000109,generate_grocery_list,True,2023-04-02 00:00:00
acc_000109,invite_family_member,False,
acc_000110,complete_taste_profile,True,2022-09-15 00:00:00
acc_000110,save_first_recipe,True,2022-09-19 00:00:00
acc_000110,create_first_meal_plan,False,
acc_000110,generate_grocery_list,False,
acc_000110,invite_family_member,False,
acc_000111,complete_taste_profile,False,
acc_000111,save_first_recipe,True,2022-10-22 00:00:00
acc_000111,create_first_meal_plan,True,2022-10-23 00:00:00
acc_000111,generate_grocery_list,True,2022-10-25 00:00:00
acc_000111,invite_family_member,True,2022-10-21 00:00:00
acc_000112,complete_taste_profile,False,
acc_000112,save_first_recipe,True,2022-07-03 00:00:00
acc_000112,create_first_meal_plan,True,2022-06-22 00:00:00
acc_000112,generate_grocery_list,True,2022-06-24 00:00:00
acc_000112,invite_family_member,False,
acc_000113,complete_taste_profile,True,2024-01-07 00:00:00
acc_000113,save_first_recipe,True,2023-12-31 00:00:00
acc_000113,create_first_meal_plan,False,
acc_000113,generate_grocery_list,True,2024-01-05 00:00:00
acc_000113,invite_family_member,False,
acc_000114,complete_taste_profile,True,2023-04-09 00:00:00
acc_000114,save_first_recipe,True,2023-03-31 00:00:00
acc_000114,create_first_meal_plan,True,2023-04-01 00:00:00
acc_000114,generate_grocery_list,True,2023-04-03 00:00:00
